code,region,cercle,commune,vfq,gps,longitude,latitude,parent_code
64019218,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,FOULANES MAGOUBEYE,,,,64019000
64019249,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,GOSSI,"-1.31, 15.82",-1.31,15.82,64019000
64019280,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,IBICHILAM EST,,,,64019000
64019311,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,IBICHILAME OUEST,,,,64019000
64019342,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,IDARFANE,,,,64019000
64019373,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,IDARMADJENES,,,,64019000
64019404,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,IHAYAWENES 1,,,,64019000
64019435,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,IHAYAWENES 2,,,,64019000
64019466,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,IKAWALATENES,,,,64019000
64019497,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,IMIDIDARENES 1,,,,64019000
64019559,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,INAKALKALANES,,,,64019000
64019590,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,KEL ALHORMA,,,,64019000
64019652,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,KEL ESSOUK DAKI,,,,64019000
64019683,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,KEL TADABOUNT,,,,64019000
64019807,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,KEL TIN TAKANUTS 2,,,,64019000
64019962,TOMBOUCTOU,GOURMA-RHAROUS,GOSSI,VILLAGE DAKI,,,,64019000
64028001,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,BOUGOUNI,"-2.49, 16.76",-2.49,16.76,64028000
64028105,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,IDNANE,,,,64028000
64028157,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,IMMIDIDAGANE ARBICHI,,,,64028000
64028209,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,IMMIDIDAGANE SERERE,,,,64028000
64028313,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,KEL ESSOUK AHARAM,,,,64028000
64028417,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,KEL HIKIKENE,,,,64028000
64028469,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,KEL TABACRA,,,,64028000
64028573,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,KEL TACHAHARTE,,,,64028000
64028729,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,KEL TALABIT,,,,64028000
64028781,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,KEL TERDIT 1,,,,64028000
64028833,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,KEL TERDIT 2,,,,64028000
64028885,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,MINKIRI,"-2.45, 16.77",-2.45,16.77,64028000
64028886,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,BARKANGUEYE,"-2.45, 16.77",-2.45,16.77,64028000
64028887,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,MINTHIRI DIANDO,"-2.45, 16.77",-2.45,16.77,64028000
64028937,TOMBOUCTOU,GOURMA-RHAROUS,HAMZAKOMA,WAYKARATENE EMNEFAD,,,,64028000
64037001,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,AHEL BADI,,,,64037000
64037077,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,CHICHANE FORGERON,,,,64037000
64037115,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,CHICHANE FOULANE,,,,64037000
64037153,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,CHICHANE OUEST,,,,64037000
64037191,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,DAKA ALI,,,,64037000
64037229,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,DAKA DJEREL,,,,64037000
64037267,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,DAKA FIFO,,,,64037000
64037305,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,DAKA MOHAMOUD,,,,64037000
64037343,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,DAKA FEROBE,,,,64037000
64037419,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,IFOGHAS MED SAGADOUN,,,,64037000
64037609,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,KEL BOUREM NOIR,,,,64037000
64037647,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,KEL DOURGOU,,,,64037000
64037723,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,KEL HANSATAFANE,,,,64037000
64037761,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,KEL INDAREN,,,,64037000
64037875,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,MARAKI ZIWIGUIT,,,,64037000
64037913,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,REGAGDA,,,,64037000
64037951,TOMBOUCTOU,GOURMA-RHAROUS,HARIBOMO,SOKITANE,,,,64037000
64046001,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,AKOTAF BISSY,,,,64046000
64046046,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,AKOTAF MOTO,,,,64046000
64046091,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,AKOTAF OSKA,,,,64046000
64046226,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,IFOGAS SAID,,,,64046000
64046271,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,IGAWALENE SAID,,,,64046000
64046361,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,INADIATAFANE,,,,64046000
64046406,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,IZAGATAYANE SAID,,,,64046000
64046451,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,KEL AFALA,,,,64046000
64046496,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,KEL ARABANDA,,,,64046000
64046586,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,KEL EMENOU,,,,64046000
64046676,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,KEL HASSIA,,,,64046000
64046721,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,KEL TABORAK,,,,64046000
64046766,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,KEL TINAKASSA TAJARDIN,,,,64046000
64046811,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,KEL TINAKAMA ALMOUSTAKINE,,,,64046000
64046856,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,KEL WAGAI,,,,64046000
64046901,TOMBOUCTOU,GOURMA-RHAROUS,INADIATAFANE,OULLAD MELLOUK,,,,64046000
64055001,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,ADIORA 1,,,,64055000
64055059,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,CHIOHAN EST,,,,64055000
64055117,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,CHIOHAN OUEST,,,,64055000
64055175,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,FOULANE HAFEZ,,,,64055000
64055233,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,FOULANE MAGOUBE,,,,64055000
64055291,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,IBARAF BARAFENE,,,,64055000
64055349,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,ICHERIFENE HAMGOUDJI,,,,64055000
64055407,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,IFARTATANE 1,,,,64055000
64055465,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,IFARTATANE 2,,,,64055000
64055523,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,IFOGHAS ADIATA,,,,64055000
64055581,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,IFOGHAS GOSSI,,,,64055000
64055639,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,IGAWADARENE EST,,,,64055000
64055697,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,ITAKEI TAKAYENE,,,,64055000
64055755,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,KARA-KARA,,,,64055000
64055813,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,TABAHOKAMAT,,,,64055000
64055871,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,TACHIBANA 1,,,,64055000
64055929,TOMBOUCTOU,GOURMA-RHAROUS,OUINERDEN,TACHIBANA 2,,,,64055000
64064042,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,BOYA-HAOUSSA,"-1.99, 16.86",-1.99,16.86,64064000
64064083,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,CHERIFEN ERGO,,,,64064000
64064124,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,DANGOUMA,"-2.16, 16.83",-2.16,16.83,64064000
64064125,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,BANGUIL,"-2.16, 16.81",-2.16,16.81,64064000
64064126,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,GARBEGOUNGOU,"-2.21, 16.84",-2.21,16.84,64064000
64064127,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,WOIKOUNGOU,"-2.18, 16.84",-2.18,16.84,64064000
64064165,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,DJIRI-ALAMBA,"-2.08, 16.85",-2.08,16.85,64064000
64064206,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,DJIRI-BERAGOUNGOU,"-2.08, 16.84",-2.08,16.84,64064000
64064207,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,BANKOMA,"-2.06, 16.81",-2.06,16.81,64064000
64064247,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,DJIRI-BIBI,"-2.08, 16.84",-2.08,16.84,64064000
64064248,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,TABOUCHOUTE,"-2.09, 16.85",-2.09,16.85,64064000
64064288,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,GABERI,"-1.88, 16.91",-1.88,16.91,64064000
64064289,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,CHAGAWAYE,"-1.9, 16.89",-1.9,16.89,64064000
64064290,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,ZOUMEYE,"-1.91, 16.89",-1.91,16.89,64064000
64064493,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,IKORCHATANE ABDOU,,,,64064000
64064534,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,KEL IDIAS,,,,64064000
64064575,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,KEL KANTASSAR FINTRON,,,,64064000
64064616,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,KEL ESSOUK,,,,64064000
64064698,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,KEL HORMA HAOUSSA,,,,64064000
64064739,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,KEL OULLI OUEST,,,,64064000
64064780,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,NANA,"-2.03, 16.85",-2.03,16.85,64064000
64064821,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,RHAROUS,"-1.92, 16.88",-1.92,16.88,64064000
64064822,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,BOYA KAINA,"-1.98, 16.87",-1.98,16.87,64064000
64064823,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,HALIL,"-2.01, 16.86",-2.01,16.86,64064000
64064862,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,SAHAMAR,"-1.95, 16.89",-1.95,16.89,64064000
64064863,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,SAMAR BOMO,"-1.97, 16.88",-1.97,16.88,64064000
64064903,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,SALA-KOIRA,"-2.12, 16.83",-2.12,16.83,64064000
64064944,TOMBOUCTOU,GOURMA-RHAROUS,RHAROUS,SIMBE,"-1.84, 16.91",-1.84,16.91,64064000
64073001,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,AMARAGOUNGOU,"-2.35, 16.79",-2.35,16.79,64073000
64073112,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,ARBICHI,"-2.26, 16.81",-2.26,16.81,64073000
64073223,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,GOUNGOUBERY,"-2.29, 16.8",-2.29,16.8,64073000
64073334,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,KANO,"-2.39, 16.77",-2.39,16.77,64073000
64073335,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,AGALY KOIRA,"-2.41, 16.78",-2.41,16.78,64073000
64073556,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,MADIAKOYE,"-2.36, 16.75",-2.36,16.75,64073000
64073667,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,MAMADOU-KOIRA,"-2.32, 16.79",-2.32,16.79,64073000
64073778,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,MOYADJI-KOIRA,"-2.31, 16.77",-2.31,16.77,64073000
64073779,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,DONTOU,"-2.31, 16.78",-2.31,16.78,64073000
64073889,TOMBOUCTOU,GOURMA-RHAROUS,SERERE,WAIKARATANE BORANDA,"-2.27, 16.79",-2.27,16.79,64073000
65001001,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,ANFOUGOULEYE,"-3.46, 15.93",-3.46,15.93,65001000
65001002,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,AKIE,"-3.48, 15.91",-3.48,15.91,65001000
65001003,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,FANACOUNA,"-3.45, 15.94",-3.45,15.94,65001000
65001024,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,ANKORA,"-3.69, 15.97",-3.69,15.97,65001000
65001047,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,AOUGA,"-3.49, 15.93",-3.49,15.93,65001000
65001070,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,ARDIANGO,"-3.71, 16.1",-3.71,16.1,65001000
65001093,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,BADIENO,"-3.66, 16.08",-3.66,16.08,65001000
65001116,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,BAILY,"-3.52, 15.97",-3.52,15.97,65001000
65001139,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,BAKOU,"-3.65, 16.03",-3.65,16.03,65001000
65001162,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,BALLAL,"-3.5, 15.95",-3.5,15.95,65001000
65001185,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,BANIKANE,"-3.6, 16.04",-3.6,16.04,65001000
65001208,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,DANDANGOURA,"-3.58, 16.11",-3.58,16.11,65001000
65001209,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,DJOUNGO,"-3.57, 16.09",-3.57,16.09,65001000
65001231,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,DEBEWEL,"-3.66, 16.01",-3.66,16.01,65001000
65001254,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,DJIA,"-3.67, 16.04",-3.67,16.04,65001000
65001277,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,FATE KOLLE,"-3.54, 15.94",-3.54,15.94,65001000
65001278,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,KOLLE,"-3.5, 15.94",-3.5,15.94,65001000
65001300,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,GAROU,"-3.62, 16.01",-3.62,16.01,65001000
65001301,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,GAROU - OURO,"-3.6, 16.01",-3.6,16.01,65001000
65001323,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,GATTA,"-3.64, 15.97",-3.64,15.97,65001000
65001346,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,GOROM,"-3.57, 16.13",-3.57,16.13,65001000
65001369,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,GOUNAMBOUGOU,"-3.58, 15.95",-3.58,15.95,65001000
65001392,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,GUEDIO GOURMA,"-3.53, 16.12",-3.53,16.12,65001000
65001415,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,GUINDIGATA-KOIRATAO,"-3.76, 16.09",-3.76,16.09,65001000
65001438,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,GUINDIGATA-NARI,"-3.68, 16.1",-3.68,16.1,65001000
65001461,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,INDIO,"-3.54, 15.96",-3.54,15.96,65001000
65001484,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,KABA,"-3.64, 16.08",-3.64,16.08,65001000
65001507,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,KATHI,"-3.73, 16.12",-3.73,16.12,65001000
65001530,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,KOBBE,"-3.68, 16.03",-3.68,16.03,65001000
65001553,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,KOIBA,"-3.62, 15.95",-3.62,15.95,65001000
65001576,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,KONDJIBOBO,"-3.49, 16.0",-3.49,16.0,65001000
65001599,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,KORONGOIBERI,"-3.49, 16.14",-3.49,16.14,65001000
65001622,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,KOSSAMBANGOU,"-3.65, 16.05",-3.65,16.05,65001000
65001645,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,KOYAM,"-3.7, 15.96",-3.7,15.96,65001000
65001668,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,MADINA,"-3.64, 16.1",-3.64,16.1,65001000
65001691,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,OURBE,"-3.6, 16.08",-3.6,16.08,65001000
65001714,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,OUROHARAM,"-3.71, 16.02",-3.71,16.02,65001000
65001737,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,PAOURI,"-3.72, 16.04",-3.72,16.04,65001000
65001760,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,SAMALOUBE,"-3.66, 15.97",-3.66,15.97,65001000
65001783,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,SEREWEL,"-3.69, 16.08",-3.69,16.08,65001000
65001806,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,TINGOURA,"-3.39, 15.95",-3.39,15.95,65001000
65001829,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,TIOBOUNGOU,"-3.48, 15.98",-3.48,15.98,65001000
65001852,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,TOGGA,"-3.6, 15.98",-3.6,15.98,65001000
65001875,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,TORROBE,"-3.65, 15.99",-3.65,15.99,65001000
65001898,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,TOULAL,"-3.47, 15.94",-3.47,15.94,65001000
65001899,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,IBE,"-3.49, 15.94",-3.49,15.94,65001000
65001921,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,TOUMOUMOU,"-3.56, 16.0",-3.56,16.0,65001000
65001944,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,WONKO,"-3.72, 16.02",-3.72,16.02,65001000
65001967,TOMBOUCTOU,NIAFUNKE,BANIKANE NARHAWA,YADIA,"-3.68, 16.01",-3.68,16.01,65001000
65012056,TOMBOUCTOU,NIAFUNKE,DIANKE,BINKEBAHE,"-4.61, 15.63",-4.61,15.63,65012000
65012057,TOMBOUCTOU,NIAFUNKE,DIANKE,BAHE,"-4.59, 15.64",-4.59,15.64,65012000
65012111,TOMBOUCTOU,NIAFUNKE,DIANKE,DARI,"-4.61, 15.68",-4.61,15.68,65012000
65012166,TOMBOUCTOU,NIAFUNKE,DIANKE,DIANKE,"-4.64, 15.73",-4.64,15.73,65012000
65012167,TOMBOUCTOU,NIAFUNKE,DIANKE,GOUMPOU,"-4.66, 15.7",-4.66,15.7,65012000
65012168,TOMBOUCTOU,NIAFUNKE,DIANKE,MOUSSOULE,"-4.68, 15.72",-4.68,15.72,65012000
65012221,TOMBOUCTOU,NIAFUNKE,DIANKE,DIARTOU,"-4.58, 15.79",-4.58,15.79,65012000
65012386,TOMBOUCTOU,NIAFUNKE,DIANKE,FILIKI,"-4.55, 15.7",-4.55,15.7,65012000
65012441,TOMBOUCTOU,NIAFUNKE,DIANKE,KEL INTEBERENT II,,,,65012000
65012496,TOMBOUCTOU,NIAFUNKE,DIANKE,NAMPI,"-4.54, 15.63",-4.54,15.63,65012000
65012551,TOMBOUCTOU,NIAFUNKE,DIANKE,NIENE,"-4.57, 15.63",-4.57,15.63,65012000
65012606,TOMBOUCTOU,NIAFUNKE,DIANKE,ORE SENO,"-4.51, 15.69",-4.51,15.69,65012000
65012661,TOMBOUCTOU,NIAFUNKE,DIANKE,SAMBANI,"-4.55, 15.75",-4.55,15.75,65012000
65012771,TOMBOUCTOU,NIAFUNKE,DIANKE,SOGUI,"-4.62, 13.6",-4.62,13.6,65012000
65012826,TOMBOUCTOU,NIAFUNKE,DIANKE,TEHINDE,"-4.54, 15.6",-4.54,15.6,65012000
65012936,TOMBOUCTOU,NIAFUNKE,DIANKE,TRINGA,"-4.74, 15.7",-4.74,15.7,65012000
65023001,TOMBOUCTOU,NIAFUNKE,FITTOUGA,ALSOUNDOUGOU,"-3.62, 15.83",-3.62,15.83,65023000
65023016,TOMBOUCTOU,NIAFUNKE,FITTOUGA,ANDOUKOU,"-3.45, 15.78",-3.45,15.78,65023000
65023017,TOMBOUCTOU,NIAFUNKE,FITTOUGA,NEOREBALOLE,"-3.52, 15.79",-3.52,15.79,65023000
65023031,TOMBOUCTOU,NIAFUNKE,FITTOUGA,AOUNA,"-3.78, 15.89",-3.78,15.89,65023000
65023046,TOMBOUCTOU,NIAFUNKE,FITTOUGA,ARKODIA,"-3.62, 15.78",-3.62,15.78,65023000
65023047,TOMBOUCTOU,NIAFUNKE,FITTOUGA,OUROWORDOU,"-3.66, 15.77",-3.66,15.77,65023000
65023061,TOMBOUCTOU,NIAFUNKE,FITTOUGA,ARSI FOULBE,"-3.34, 15.86",-3.34,15.86,65023000
65023076,TOMBOUCTOU,NIAFUNKE,FITTOUGA,AYOUN,"-3.59, 15.88",-3.59,15.88,65023000
65023077,TOMBOUCTOU,NIAFUNKE,FITTOUGA,KOMAKORE,"-3.61, 15.88",-3.61,15.88,65023000
65023078,TOMBOUCTOU,NIAFUNKE,FITTOUGA,SEKA,"-3.61, 15.89",-3.61,15.89,65023000
65023091,TOMBOUCTOU,NIAFUNKE,FITTOUGA,BARKAGNALBI,"-3.82, 15.88",-3.82,15.88,65023000
65023106,TOMBOUCTOU,NIAFUNKE,FITTOUGA,BETOU,"-3.73, 15.83",-3.73,15.83,65023000
65023121,TOMBOUCTOU,NIAFUNKE,FITTOUGA,BIRTIANGA,"-3.54, 15.79",-3.54,15.79,65023000
65023136,TOMBOUCTOU,NIAFUNKE,FITTOUGA,BOKOKO,"-3.39, 15.87",-3.39,15.87,65023000
65023151,TOMBOUCTOU,NIAFUNKE,FITTOUGA,BOUGOUDJI OURO,"-3.31, 15.73",-3.31,15.73,65023000
65023166,TOMBOUCTOU,NIAFUNKE,FITTOUGA,BOUGOUDJI SARE,"-3.31, 15.73",-3.31,15.73,65023000
65023181,TOMBOUCTOU,NIAFUNKE,FITTOUGA,BOURAMAKAN,"-3.32, 15.81",-3.32,15.81,65023000
65023196,TOMBOUCTOU,NIAFUNKE,FITTOUGA,BOYO OURO,"-3.36, 15.71",-3.36,15.71,65023000
65023211,TOMBOUCTOU,NIAFUNKE,FITTOUGA,BOYO SARE,"-3.36, 15.71",-3.36,15.71,65023000
65023226,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DANG,"-3.5, 15.77",-3.5,15.77,65023000
65023236,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DIAYE BOCAR SAÏDOU,"-3.38, 15.74",-3.38,15.74,65023000
65023241,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DARI,"-3.6, 15.92",-3.6,15.92,65023000
65023256,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DIAYE ORE CENO,"-3.3, 15.77",-3.3,15.77,65023000
65023271,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DIAYE MAOUNDE,"-3.35, 15.78",-3.35,15.78,65023000
65023286,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DIOUKAINA,"-3.77, 15.87",-3.77,15.87,65023000
65023301,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DJANGUINARE,"-3.52, 15.75",-3.52,15.75,65023000
65023302,TOMBOUCTOU,NIAFUNKE,FITTOUGA,TEITE,"-3.5, 15.75",-3.5,15.75,65023000
65023316,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DJIBAR,"-3.78, 15.94",-3.78,15.94,65023000
65023331,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DJINGARAM,"-3.58, 15.76",-3.58,15.76,65023000
65023346,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DOUNGUEL,"-3.54, 15.91",-3.54,15.91,65023000
65023361,TOMBOUCTOU,NIAFUNKE,FITTOUGA,GARHONDOU,"-3.57, 15.85",-3.57,15.85,65023000
65023376,TOMBOUCTOU,NIAFUNKE,FITTOUGA,GARNATY,"-3.51, 15.83",-3.51,15.83,65023000
65023377,TOMBOUCTOU,NIAFUNKE,FITTOUGA,DOUNDEGUESSE,"-3.49, 15.84",-3.49,15.84,65023000
65023391,TOMBOUCTOU,NIAFUNKE,FITTOUGA,GAYE MAOUDE,"-3.73, 15.87",-3.73,15.87,65023000
65023406,TOMBOUCTOU,NIAFUNKE,FITTOUGA,GOUNKOURE,"-3.75, 15.91",-3.75,15.91,65023000
65023421,TOMBOUCTOU,NIAFUNKE,FITTOUGA,GUEDIA,"-3.64, 15.81",-3.64,15.81,65023000
65023436,TOMBOUCTOU,NIAFUNKE,FITTOUGA,HORE HAYA,"-3.71, 15.77",-3.71,15.77,65023000
65023451,TOMBOUCTOU,NIAFUNKE,FITTOUGA,KAYA,"-3.55, 15.88",-3.55,15.88,65023000
65023466,TOMBOUCTOU,NIAFUNKE,FITTOUGA,KEGUY,"-3.47, 15.76",-3.47,15.76,65023000
65023481,TOMBOUCTOU,NIAFUNKE,FITTOUGA,KEKEYE,"-3.78, 15.86",-3.78,15.86,65023000
65023496,TOMBOUCTOU,NIAFUNKE,FITTOUGA,KIRI,"-3.53, 15.83",-3.53,15.83,65023000
